,source,num_labeled,percent_broken,pretrained,test,val,score
cmapss_one_baseline,1,8.0,0.6,metric,27.448562622070312,23.177776336669922,14177.078125
cmapss_one_baseline,1,8.0,0.6,metric,23.368345260620117,23.0034236907959,13782.845703125
cmapss_one_baseline,1,8.0,0.6,metric,23.158096313476562,22.127084732055664,1707.788818359375
cmapss_one_baseline,1,8.0,0.6,metric,27.295351028442383,24.215970993041992,17862.69140625
cmapss_one_baseline,1,8.0,0.6,metric,30.94743537902832,22.609987258911133,9287.3974609375
cmapss_one_baseline,1,8.0,0.6,metric,24.1754207611084,22.45591926574707,2116.45166015625
cmapss_one_baseline,1,8.0,0.6,metric,26.58995246887207,23.297500610351562,11153.81640625
cmapss_one_baseline,1,8.0,0.6,metric,24.53019905090332,24.221446990966797,9328.1748046875
cmapss_one_baseline,1,8.0,0.6,metric,24.942113876342773,24.497732162475586,13913.310546875
cmapss_one_baseline,1,16.0,0.6,metric,25.798648834228516,22.077838897705078,13750.9208984375
cmapss_one_baseline,1,16.0,0.6,metric,25.785400390625,21.527740478515625,12540.69140625
cmapss_one_baseline,1,16.0,0.6,metric,25.307903289794922,21.634387969970703,8493.3681640625
cmapss_one_baseline,1,16.0,0.6,metric,24.091821670532227,21.250619888305664,8021.84521484375
cmapss_one_baseline,1,16.0,0.6,metric,24.604206085205078,20.48504638671875,17879.09375
cmapss_one_baseline,1,16.0,0.6,metric,22.451717376708984,22.895740509033203,2568.14404296875
cmapss_one_baseline,1,16.0,0.6,metric,24.663423538208008,20.900545120239258,10160.296875
cmapss_one_baseline,1,16.0,0.6,metric,22.045148849487305,22.68874740600586,1847.12451171875
cmapss_one_baseline,1,16.0,0.6,metric,20.619068145751953,23.343914031982422,1371.38525390625
cmapss_one_baseline,1,16.0,0.6,metric,23.958248138427734,20.80669403076172,4126.52001953125
cmapss_one_baseline,1,32.0,0.6,metric,22.153228759765625,20.82037353515625,3447.45751953125
cmapss_one_baseline,1,32.0,0.6,metric,22.39369773864746,19.238981246948242,14746.818359375
cmapss_one_baseline,1,32.0,0.6,metric,22.392475128173828,22.004920959472656,5297.41650390625
cmapss_one_baseline,1,32.0,0.6,metric,18.803836822509766,18.548105239868164,939.1350708007812
cmapss_one_baseline,1,32.0,0.6,metric,23.462453842163086,20.553544998168945,4259.0087890625
cmapss_one_baseline,1,32.0,0.6,metric,23.62748146057129,20.630126953125,5690.29443359375
cmapss_one_baseline,1,32.0,0.6,metric,24.835573196411133,21.540254592895508,16148.916015625
cmapss_one_baseline,1,32.0,0.6,metric,20.74015235900879,20.175764083862305,1989.60498046875
cmapss_one_baseline,1,32.0,0.6,metric,21.27320671081543,22.71775245666504,1454.14697265625
cmapss_one_baseline,1,32.0,0.6,metric,24.43944549560547,20.617319107055664,6437.1962890625
cmapss_one_baseline,1,80.0,0.6,metric,14.145607948303223,14.041178703308105,352.18731689453125
cmapss_one_baseline,1,80.0,0.6,metric,14.71509838104248,14.70316219329834,375.08624267578125
cmapss_one_baseline,1,80.0,0.6,metric,13.076189041137695,14.189397811889648,291.49188232421875
cmapss_one_baseline,1,80.0,0.6,metric,14.907779693603516,14.211381912231445,454.12066650390625
cmapss_one_baseline,1,80.0,0.6,metric,14.271803855895996,14.210990905761719,401.4888000488281
cmapss_one_baseline,1,80.0,0.6,metric,14.427031517028809,14.767102241516113,476.91510009765625
cmapss_one_baseline,1,80.0,0.6,metric,13.481352806091309,14.464683532714844,286.5673828125
cmapss_one_baseline,1,80.0,0.6,metric,16.249191284179688,14.856143951416016,561.9506225585938
cmapss_one_baseline,1,80.0,0.6,metric,15.02408504486084,14.25122356414795,411.70074462890625
cmapss_one_baseline,1,80.0,0.6,metric,14.54457950592041,14.743310928344727,432.27288818359375
cmapss_one_baseline,1,1.0,0.8,metric,28.15658187866211,25.85895538330078,5599.810546875
cmapss_one_baseline,1,1.0,0.8,metric,28.220788955688477,29.087385177612305,6349.2041015625
cmapss_one_baseline,1,1.0,0.8,metric,25.010351181030273,25.155792236328125,13960.142578125
cmapss_one_baseline,1,1.0,0.8,metric,29.86737632751465,32.904998779296875,4808.86181640625
cmapss_one_baseline,1,1.0,0.8,metric,27.019542694091797,28.94456672668457,5063.486328125
cmapss_one_baseline,1,1.0,0.8,metric,30.56057357788086,37.1915283203125,8538.35546875
cmapss_one_baseline,1,1.0,0.8,metric,26.114259719848633,27.60381317138672,2945.31103515625
cmapss_one_baseline,1,1.0,0.8,metric,34.56269836425781,41.725379943847656,3834.45556640625
cmapss_one_baseline,1,1.0,0.8,metric,27.32457160949707,24.49415397644043,51958.81640625
cmapss_one_baseline,1,1.0,0.8,metric,28.2117862701416,29.20315170288086,9729.4765625
cmapss_one_baseline,1,8.0,0.8,metric,26.329174041748047,22.99722671508789,22741.099609375
cmapss_one_baseline,1,8.0,0.8,metric,26.505754470825195,22.815196990966797,19910.1328125
cmapss_one_baseline,1,8.0,0.8,metric,24.28489875793457,21.85132598876953,2770.10546875
cmapss_one_baseline,1,8.0,0.8,metric,27.40924072265625,24.02743911743164,42314.66015625
cmapss_one_baseline,1,8.0,0.8,metric,25.563711166381836,24.784639358520508,16945.2421875
cmapss_one_baseline,1,8.0,0.8,metric,28.72345733642578,24.419822692871094,35013.5546875
cmapss_one_baseline,1,8.0,0.8,metric,23.08806037902832,23.578283309936523,3073.63134765625
cmapss_one_baseline,1,8.0,0.8,metric,25.292070388793945,27.864845275878906,6006.068359375
cmapss_one_baseline,1,8.0,0.8,metric,22.808151245117188,27.123947143554688,3593.8251953125
cmapss_one_baseline,1,8.0,0.8,metric,21.249048233032227,23.878496170043945,1791.55615234375
cmapss_one_baseline,1,16.0,0.8,metric,23.64437484741211,22.058073043823242,4296.08544921875
cmapss_one_baseline,1,16.0,0.8,metric,23.981586456298828,20.974424362182617,4504.11083984375
cmapss_one_baseline,1,16.0,0.8,metric,22.51129722595215,20.739967346191406,3143.50390625
cmapss_one_baseline,1,16.0,0.8,metric,25.581098556518555,21.37506103515625,15645.001953125
cmapss_one_baseline,1,16.0,0.8,metric,24.35638427734375,22.2880859375,10315.7998046875
cmapss_one_baseline,1,16.0,0.8,metric,24.803573608398438,22.934844970703125,8963.60546875
cmapss_one_baseline,1,16.0,0.8,metric,21.544145584106445,23.4130859375,1412.865966796875
cmapss_one_baseline,1,16.0,0.8,metric,21.5927677154541,22.371498107910156,2641.13037109375
cmapss_one_baseline,1,16.0,0.8,metric,25.7032413482666,21.226613998413086,9824.283203125
cmapss_one_baseline,1,16.0,0.8,metric,22.718896865844727,22.680509567260742,4048.544921875
cmapss_one_baseline,1,32.0,0.8,metric,23.543519973754883,20.388742446899414,7275.95654296875
cmapss_one_baseline,1,32.0,0.8,metric,17.173057556152344,15.727341651916504,705.7724609375
cmapss_one_baseline,1,32.0,0.8,metric,21.675992965698242,21.580944061279297,1844.811767578125
cmapss_one_baseline,1,32.0,0.8,metric,15.896614074707031,17.29350471496582,506.0408935546875
cmapss_one_baseline,1,32.0,0.8,metric,21.9079532623291,21.4375,8579.904296875
cmapss_one_baseline,1,32.0,0.8,metric,20.97944450378418,21.012582778930664,2783.3857421875
cmapss_one_baseline,1,32.0,0.8,metric,22.322620391845703,23.1572322845459,3979.52392578125
cmapss_one_baseline,1,32.0,0.8,metric,23.533594131469727,21.27486228942871,5600.28759765625
cmapss_one_baseline,1,32.0,0.8,metric,21.629779815673828,21.6657772064209,1879.120849609375
cmapss_one_baseline,1,32.0,0.8,metric,21.17166519165039,21.666711807250977,3001.96142578125
cmapss_one_baseline,1,80.0,0.8,metric,14.145607948303223,14.041178703308105,352.18731689453125
cmapss_one_baseline,1,80.0,0.8,metric,14.71509838104248,14.70316219329834,375.08624267578125
cmapss_one_baseline,1,80.0,0.8,metric,13.076189041137695,14.189397811889648,291.49188232421875
cmapss_one_baseline,1,80.0,0.8,metric,13.98979377746582,14.740944862365723,409.6173400878906
cmapss_one_baseline,1,80.0,0.8,metric,14.271803855895996,14.210990905761719,401.4888000488281
cmapss_one_baseline,1,80.0,0.8,metric,14.427031517028809,14.767102241516113,476.91510009765625
cmapss_one_baseline,1,80.0,0.8,metric,15.02408504486084,14.25122356414795,411.70074462890625
cmapss_one_baseline,1,80.0,0.8,metric,15.669759750366211,14.42265510559082,545.85595703125
cmapss_one_baseline,1,80.0,0.8,metric,14.54457950592041,14.743310928344727,432.27288818359375
cmapss_one_baseline,1,80.0,0.8,metric,13.481352806091309,14.464683532714844,286.5673828125
cmapss_one_baseline,1,1.0,0.0,no pretraining,26.863849639892578,26.957441329956055,2549.935546875
cmapss_one_baseline,1,1.0,0.0,no pretraining,31.1149845123291,33.750953674316406,3188.348876953125
cmapss_one_baseline,1,1.0,0.0,no pretraining,26.300668716430664,29.462026596069336,5711.4609375
cmapss_one_baseline,1,1.0,0.0,no pretraining,36.13533020019531,40.98239517211914,5381.8056640625
cmapss_one_baseline,1,1.0,0.0,no pretraining,31.113317489624023,29.707937240600586,10092.224609375
cmapss_one_baseline,1,1.0,0.0,no pretraining,41.89822006225586,48.103546142578125,7330.7255859375
cmapss_one_baseline,1,1.0,0.0,no pretraining,40.566802978515625,44.18846130371094,11975.30078125
cmapss_one_baseline,1,1.0,0.0,no pretraining,25.923925399780273,26.60735321044922,4263.93505859375
cmapss_one_baseline,1,1.0,0.0,no pretraining,27.205883026123047,33.35981369018555,2642.076416015625
cmapss_one_baseline,1,1.0,0.0,no pretraining,25.890838623046875,25.253856658935547,3218.64111328125
cmapss_one_baseline,1,8.0,0.0,no pretraining,26.404621124267578,21.81409454345703,18674.84375
cmapss_one_baseline,1,8.0,0.0,no pretraining,29.11615562438965,26.424095153808594,21438.69921875
cmapss_one_baseline,1,8.0,0.0,no pretraining,23.607324600219727,24.918701171875,17894.01953125
cmapss_one_baseline,1,8.0,0.0,no pretraining,24.788930892944336,23.628055572509766,5749.0712890625
cmapss_one_baseline,1,8.0,0.0,no pretraining,27.67588996887207,23.241498947143555,39034.8203125
cmapss_one_baseline,1,8.0,0.0,no pretraining,27.359983444213867,23.073062896728516,17137.474609375
cmapss_one_baseline,1,8.0,0.0,no pretraining,22.840229034423828,23.95486831665039,1506.982177734375
cmapss_one_baseline,1,8.0,0.0,no pretraining,25.96462631225586,26.799264907836914,11078.5791015625
cmapss_one_baseline,1,8.0,0.0,no pretraining,21.68279266357422,23.394054412841797,1628.8731689453125
cmapss_one_baseline,1,8.0,0.0,no pretraining,25.08717155456543,26.631935119628906,15352.900390625
cmapss_one_baseline,1,16.0,0.0,no pretraining,23.532804489135742,22.004356384277344,19751.60546875
cmapss_one_baseline,1,16.0,0.0,no pretraining,23.694747924804688,21.65385627746582,4913.0498046875
cmapss_one_baseline,1,16.0,0.0,no pretraining,24.358154296875,21.357664108276367,9789.240234375
cmapss_one_baseline,1,16.0,0.0,no pretraining,25.21526527404785,22.817943572998047,14859.1533203125
cmapss_one_baseline,1,16.0,0.0,no pretraining,24.459163665771484,21.317792892456055,24239.486328125
cmapss_one_baseline,1,16.0,0.0,no pretraining,25.701921463012695,21.86212730407715,7504.822265625
cmapss_one_baseline,1,16.0,0.0,no pretraining,22.063608169555664,23.43838882446289,1150.192626953125
cmapss_one_baseline,1,16.0,0.0,no pretraining,24.972612380981445,21.852676391601562,11161.865234375
cmapss_one_baseline,1,16.0,0.0,no pretraining,22.268035888671875,24.128816604614258,1668.3759765625
cmapss_one_baseline,1,16.0,0.0,no pretraining,25.7982120513916,21.75942611694336,8514.1455078125
cmapss_one_baseline,1,32.0,0.0,no pretraining,16.232988357543945,16.035459518432617,606.8919067382812
cmapss_one_baseline,1,32.0,0.0,no pretraining,24.991870880126953,19.73945426940918,13752.5947265625
cmapss_one_baseline,1,32.0,0.0,no pretraining,21.106178283691406,21.581026077270508,1783.1455078125
cmapss_one_baseline,1,32.0,0.0,no pretraining,21.74054718017578,21.926435470581055,2170.173583984375
cmapss_one_baseline,1,32.0,0.0,no pretraining,20.784900665283203,21.60936737060547,1943.740966796875
cmapss_one_baseline,1,32.0,0.0,no pretraining,22.534975051879883,20.776535034179688,5719.8916015625
cmapss_one_baseline,1,32.0,0.0,no pretraining,20.977853775024414,21.407093048095703,1835.604248046875
cmapss_one_baseline,1,32.0,0.0,no pretraining,22.85274314880371,21.51753044128418,3922.754638671875
cmapss_one_baseline,1,32.0,0.0,no pretraining,27.967504501342773,22.721717834472656,19673.267578125
cmapss_one_baseline,1,32.0,0.0,no pretraining,20.18309783935547,22.883424758911133,1370.7607421875
cmapss_one_baseline,1,80.0,0.0,no pretraining,14.310279846191406,14.178071022033691,378.03387451171875
cmapss_one_baseline,1,80.0,0.0,no pretraining,13.930804252624512,14.56776237487793,359.5902099609375
cmapss_one_baseline,1,80.0,0.0,no pretraining,14.711344718933105,14.852243423461914,459.9810485839844
cmapss_one_baseline,1,80.0,0.0,no pretraining,13.484127044677734,14.258099555969238,310.5343017578125
cmapss_one_baseline,1,80.0,0.0,no pretraining,14.32793140411377,15.090814590454102,336.1484375
cmapss_one_baseline,1,80.0,0.0,no pretraining,15.938607215881348,15.012727737426758,577.7041015625
cmapss_one_baseline,1,80.0,0.0,no pretraining,15.274867057800293,14.86390209197998,484.90289306640625
cmapss_one_baseline,1,80.0,0.0,no pretraining,14.304221153259277,14.384373664855957,356.5303955078125
cmapss_one_baseline,1,80.0,0.0,no pretraining,15.854301452636719,14.998268127441406,647.5599365234375
cmapss_one_baseline,1,80.0,0.0,no pretraining,14.163825988769531,14.53630256652832,333.2706298828125
cmapss_three_baseline,3,1.0,0.4,autoencoder,34.40681838989258,34.29966354370117,20173.24609375
cmapss_three_baseline,3,1.0,0.4,autoencoder,37.205039978027344,36.31988525390625,21309.611328125
cmapss_three_baseline,3,1.0,0.4,autoencoder,30.13162612915039,27.867403030395508,5134.58935546875
cmapss_three_baseline,3,1.0,0.4,autoencoder,39.37421798706055,34.60093307495117,59659.19921875
cmapss_three_baseline,3,1.0,0.4,autoencoder,40.843055725097656,37.30463409423828,96798.90625
cmapss_three_baseline,3,1.0,0.4,autoencoder,27.82142448425293,28.22544288635254,4720.03759765625
cmapss_three_baseline,3,1.0,0.4,autoencoder,33.50525665283203,40.496829986572266,8055.30029296875
cmapss_three_baseline,3,1.0,0.4,autoencoder,41.70221710205078,31.51485252380371,54693.0625
cmapss_three_baseline,3,1.0,0.4,autoencoder,23.503253936767578,25.96849822998047,2707.3564453125
cmapss_three_baseline,3,1.0,0.4,autoencoder,42.26917266845703,34.85030746459961,19788.94921875
cmapss_three_baseline,3,8.0,0.4,autoencoder,24.931577682495117,17.942407608032227,4480.42333984375
cmapss_three_baseline,3,8.0,0.4,autoencoder,22.155488967895508,28.44434928894043,2601.80322265625
cmapss_three_baseline,3,8.0,0.4,autoencoder,16.33324432373047,14.704753875732422,719.650146484375
cmapss_three_baseline,3,8.0,0.4,autoencoder,24.852270126342773,17.30365753173828,4377.10546875
cmapss_three_baseline,3,8.0,0.4,autoencoder,16.19878578186035,15.448396682739258,555.6688232421875
cmapss_three_baseline,3,8.0,0.4,autoencoder,22.541748046875,23.102130889892578,2553.40283203125
cmapss_three_baseline,3,8.0,0.4,autoencoder,18.525226593017578,14.3978910446167,1227.305908203125
cmapss_three_baseline,3,8.0,0.4,autoencoder,23.168315887451172,28.7852783203125,3128.1796875
cmapss_three_baseline,3,8.0,0.4,autoencoder,18.43606185913086,15.33414363861084,897.8694458007812
cmapss_three_baseline,3,8.0,0.4,autoencoder,34.025291442871094,27.90746307373047,181125.75
cmapss_three_baseline,3,16.0,0.4,autoencoder,15.771052360534668,13.641560554504395,516.7138061523438
cmapss_three_baseline,3,16.0,0.4,autoencoder,19.47327995300293,17.26413345336914,1575.434326171875
cmapss_three_baseline,3,16.0,0.4,autoencoder,16.264747619628906,13.613964080810547,1187.734619140625
cmapss_three_baseline,3,16.0,0.4,autoencoder,15.57692813873291,13.216201782226562,854.4434814453125
cmapss_three_baseline,3,16.0,0.4,autoencoder,18.59762191772461,15.546696662902832,1635.0576171875
cmapss_three_baseline,3,16.0,0.4,autoencoder,18.141624450683594,14.682841300964355,3665.208984375
cmapss_three_baseline,3,16.0,0.4,autoencoder,18.055828094482422,13.707249641418457,1644.517822265625
cmapss_three_baseline,3,16.0,0.4,autoencoder,17.06804084777832,14.353182792663574,931.3494873046875
cmapss_three_baseline,3,16.0,0.4,autoencoder,14.080100059509277,12.639813423156738,388.9610595703125
cmapss_three_baseline,3,16.0,0.4,autoencoder,17.4295597076416,15.530746459960938,1621.9051513671875
cmapss_three_baseline,3,32.0,0.4,autoencoder,14.289752006530762,12.622682571411133,586.8328857421875
cmapss_three_baseline,3,32.0,0.4,autoencoder,13.900495529174805,13.232691764831543,488.00738525390625
cmapss_three_baseline,3,32.0,0.4,autoencoder,14.308697700500488,12.201315879821777,482.09075927734375
cmapss_three_baseline,3,32.0,0.4,autoencoder,14.351491928100586,12.325571060180664,1061.31396484375
cmapss_three_baseline,3,32.0,0.4,autoencoder,14.548576354980469,12.99167537689209,449.7625427246094
cmapss_three_baseline,3,32.0,0.4,autoencoder,17.610483169555664,13.746210098266602,1349.6383056640625
cmapss_three_baseline,3,32.0,0.4,autoencoder,13.671004295349121,12.67032527923584,390.75408935546875
cmapss_three_baseline,3,32.0,0.4,autoencoder,15.396504402160645,13.551384925842285,682.3890380859375
cmapss_three_baseline,3,32.0,0.4,autoencoder,15.02082347869873,11.77264404296875,979.3404541015625
cmapss_three_baseline,3,32.0,0.4,autoencoder,14.42335319519043,12.912271499633789,474.21331787109375
cmapss_three_baseline,3,80.0,0.4,autoencoder,13.604092597961426,11.753284454345703,526.9107055664062
cmapss_three_baseline,3,80.0,0.4,autoencoder,12.9959716796875,11.694564819335938,498.66656494140625
cmapss_three_baseline,3,80.0,0.4,autoencoder,13.360326766967773,11.907846450805664,548.0338134765625
cmapss_three_baseline,3,80.0,0.4,autoencoder,15.013216972351074,11.629725456237793,1091.6956787109375
cmapss_three_baseline,3,80.0,0.4,autoencoder,14.598695755004883,11.817170143127441,1007.0029296875
cmapss_three_baseline,3,80.0,0.4,autoencoder,14.238740921020508,11.899012565612793,733.0787963867188
cmapss_three_baseline,3,80.0,0.4,autoencoder,13.902575492858887,11.588510513305664,623.2105102539062
cmapss_three_baseline,3,80.0,0.4,autoencoder,13.85239315032959,11.825752258300781,609.42041015625
cmapss_three_baseline,3,80.0,0.4,autoencoder,14.187856674194336,11.876235961914062,865.3929443359375
cmapss_three_baseline,3,80.0,0.4,autoencoder,13.828727722167969,11.881403923034668,624.697265625
cmapss_three_baseline,3,1.0,0.6,autoencoder,29.556428909301758,23.655269622802734,35544.09765625
cmapss_three_baseline,3,1.0,0.6,autoencoder,37.11143112182617,38.57678985595703,19141.189453125
cmapss_three_baseline,3,1.0,0.6,autoencoder,40.064754486083984,34.62415313720703,60627.8046875
cmapss_three_baseline,3,1.0,0.6,autoencoder,27.503189086914062,35.987327575683594,2890.373046875
cmapss_three_baseline,3,1.0,0.6,autoencoder,34.25212097167969,35.894866943359375,16424.5
cmapss_three_baseline,3,1.0,0.6,autoencoder,27.955411911010742,32.19924545288086,2781.946044921875
cmapss_three_baseline,3,1.0,0.6,autoencoder,34.14697265625,42.35091781616211,7344.96875
cmapss_three_baseline,3,1.0,0.6,autoencoder,36.2123908996582,27.077049255371094,27685.3359375
cmapss_three_baseline,3,1.0,0.6,autoencoder,25.1176815032959,26.95082664489746,3376.41015625
cmapss_three_baseline,3,1.0,0.6,autoencoder,48.08296585083008,38.24494934082031,227140.8125
cmapss_three_baseline,3,8.0,0.6,autoencoder,25.35890769958496,17.708209991455078,42785.734375
cmapss_three_baseline,3,8.0,0.6,autoencoder,20.330589294433594,22.88279151916504,1339.552001953125
cmapss_three_baseline,3,8.0,0.6,autoencoder,20.24885368347168,15.516139030456543,1525.5391845703125
cmapss_three_baseline,3,8.0,0.6,autoencoder,22.40522003173828,17.42152214050293,2246.2001953125
cmapss_three_baseline,3,8.0,0.6,autoencoder,16.790712356567383,15.058661460876465,743.9619750976562
cmapss_three_baseline,3,8.0,0.6,autoencoder,17.81038475036621,18.24620246887207,797.3341064453125
cmapss_three_baseline,3,8.0,0.6,autoencoder,18.50977325439453,14.527228355407715,1804.4058837890625
cmapss_three_baseline,3,8.0,0.6,autoencoder,21.208721160888672,23.86797332763672,2355.46533203125
cmapss_three_baseline,3,8.0,0.6,autoencoder,17.03017234802246,15.881954193115234,481.5088806152344
cmapss_three_baseline,3,8.0,0.6,autoencoder,32.887001037597656,28.91731834411621,17565.53125
cmapss_three_baseline,3,16.0,0.6,autoencoder,16.177045822143555,12.897216796875,639.4306640625
cmapss_three_baseline,3,16.0,0.6,autoencoder,20.486732482910156,18.212182998657227,2527.93359375
cmapss_three_baseline,3,16.0,0.6,autoencoder,16.92930793762207,13.387587547302246,1393.89453125
cmapss_three_baseline,3,16.0,0.6,autoencoder,15.897087097167969,13.605683326721191,891.994140625
cmapss_three_baseline,3,16.0,0.6,autoencoder,16.11560821533203,15.213329315185547,775.4466552734375
cmapss_three_baseline,3,16.0,0.6,autoencoder,17.109966278076172,14.576705932617188,2475.866943359375
cmapss_three_baseline,3,16.0,0.6,autoencoder,16.139558792114258,13.458470344543457,1325.817138671875
cmapss_three_baseline,3,16.0,0.6,autoencoder,17.073680877685547,14.149094581604004,1348.561279296875
cmapss_three_baseline,3,16.0,0.6,autoencoder,14.140336036682129,12.415925979614258,384.740478515625
cmapss_three_baseline,3,16.0,0.6,autoencoder,17.59798240661621,15.715764999389648,2154.878662109375
cmapss_three_baseline,3,32.0,0.6,autoencoder,14.837362289428711,12.725741386413574,1026.135009765625
cmapss_three_baseline,3,32.0,0.6,autoencoder,15.349213600158691,13.250664710998535,925.205078125
cmapss_three_baseline,3,32.0,0.6,autoencoder,14.614645004272461,12.005805969238281,608.6810913085938
cmapss_three_baseline,3,32.0,0.6,autoencoder,15.277448654174805,12.957324028015137,1609.123779296875
cmapss_three_baseline,3,32.0,0.6,autoencoder,14.372297286987305,12.390307426452637,642.1358642578125
cmapss_three_baseline,3,32.0,0.6,autoencoder,16.898225784301758,13.372983932495117,1380.8623046875
cmapss_three_baseline,3,32.0,0.6,autoencoder,15.1234712600708,13.356328010559082,1328.5447998046875
cmapss_three_baseline,3,32.0,0.6,autoencoder,14.627654075622559,12.880017280578613,744.0739135742188
cmapss_three_baseline,3,32.0,0.6,autoencoder,12.971056938171387,11.654394149780273,374.40008544921875
cmapss_three_baseline,3,32.0,0.6,autoencoder,16.784547805786133,13.064870834350586,1125.8125
cmapss_three_baseline,3,80.0,0.6,autoencoder,14.1237211227417,11.908761978149414,685.9860229492188
cmapss_three_baseline,3,80.0,0.6,autoencoder,13.786637306213379,11.78980541229248,563.800537109375
cmapss_three_baseline,3,80.0,0.6,autoencoder,15.06633472442627,11.92676067352295,830.860595703125
cmapss_three_baseline,3,80.0,0.6,autoencoder,13.801278114318848,11.739947319030762,756.5755004882812
cmapss_three_baseline,3,80.0,0.6,autoencoder,14.90911865234375,11.665002822875977,712.1522827148438
cmapss_three_baseline,3,80.0,0.6,autoencoder,14.306028366088867,11.988389015197754,842.2430419921875
cmapss_three_baseline,3,80.0,0.6,autoencoder,14.139676094055176,11.758071899414062,983.220703125
cmapss_three_baseline,3,80.0,0.6,autoencoder,13.560712814331055,11.850923538208008,586.62451171875
cmapss_three_baseline,3,80.0,0.6,autoencoder,13.815192222595215,11.921428680419922,552.7769775390625
cmapss_three_baseline,3,80.0,0.6,autoencoder,14.09216594696045,11.578322410583496,586.94775390625
cmapss_three_baseline,3,1.0,0.7,autoencoder,33.99269485473633,33.1743049621582,20962.849609375
cmapss_three_baseline,3,1.0,0.7,autoencoder,33.24350357055664,35.396270751953125,52417.40625
cmapss_three_baseline,3,1.0,0.7,autoencoder,33.188377380371094,38.88508605957031,13126.056640625
cmapss_three_baseline,3,1.0,0.7,autoencoder,43.78731155395508,33.751564025878906,83405.578125
cmapss_three_baseline,3,1.0,0.7,autoencoder,34.57835388183594,36.545692443847656,21678.32421875
cmapss_three_baseline,3,1.0,0.7,autoencoder,26.818191528320312,31.156089782714844,3497.591064453125
cmapss_three_baseline,3,1.0,0.7,autoencoder,35.59972381591797,38.9268798828125,24276.28125
cmapss_three_baseline,3,1.0,0.7,autoencoder,39.2956428527832,34.700889587402344,54211.9453125
cmapss_three_baseline,3,1.0,0.7,autoencoder,26.06044578552246,27.523616790771484,5129.8408203125
cmapss_three_baseline,3,1.0,0.7,autoencoder,43.5395393371582,32.6802864074707,112137.421875
cmapss_three_baseline,3,8.0,0.7,autoencoder,27.46206283569336,17.561620712280273,6707.9951171875
cmapss_three_baseline,3,8.0,0.7,autoencoder,21.157407760620117,24.517412185668945,1335.80517578125
cmapss_three_baseline,3,8.0,0.7,autoencoder,17.049339294433594,14.47280502319336,1001.0294189453125
cmapss_three_baseline,3,8.0,0.7,autoencoder,23.508790969848633,16.948192596435547,3629.066162109375
cmapss_three_baseline,3,8.0,0.7,autoencoder,23.413312911987305,23.335956573486328,3501.05859375
cmapss_three_baseline,3,8.0,0.7,autoencoder,15.358692169189453,14.168038368225098,464.9583435058594
cmapss_three_baseline,3,8.0,0.7,autoencoder,24.18256378173828,24.289316177368164,2574.396484375
cmapss_three_baseline,3,8.0,0.7,autoencoder,19.65538787841797,14.533717155456543,1699.8424072265625
cmapss_three_baseline,3,8.0,0.7,autoencoder,17.592845916748047,17.228897094726562,761.5812377929688
cmapss_three_baseline,3,8.0,0.7,autoencoder,30.629650115966797,26.878772735595703,49496.23046875
cmapss_three_baseline,3,16.0,0.7,autoencoder,17.364439010620117,13.552867889404297,706.7774658203125
cmapss_three_baseline,3,16.0,0.7,autoencoder,17.781614303588867,18.088937759399414,1134.9527587890625
cmapss_three_baseline,3,16.0,0.7,autoencoder,15.48685359954834,13.156728744506836,936.576416015625
cmapss_three_baseline,3,16.0,0.7,autoencoder,16.35448455810547,13.411725997924805,1315.416748046875
cmapss_three_baseline,3,16.0,0.7,autoencoder,16.380687713623047,14.090797424316406,925.1968994140625
cmapss_three_baseline,3,16.0,0.7,autoencoder,16.950443267822266,14.11096477508545,1797.1568603515625
cmapss_three_baseline,3,16.0,0.7,autoencoder,16.516359329223633,13.848752975463867,772.1627197265625
cmapss_three_baseline,3,16.0,0.7,autoencoder,15.907353401184082,13.638282775878906,1528.6561279296875
cmapss_three_baseline,3,16.0,0.7,autoencoder,13.721060752868652,11.886631965637207,391.188232421875
cmapss_three_baseline,3,16.0,0.7,autoencoder,17.154998779296875,17.490280151367188,1005.5955810546875
cmapss_three_baseline,3,32.0,0.7,autoencoder,16.393587112426758,12.677000999450684,1253.96826171875
cmapss_three_baseline,3,32.0,0.7,autoencoder,15.853864669799805,13.08509635925293,1258.708740234375
cmapss_three_baseline,3,32.0,0.7,autoencoder,13.745776176452637,12.142953872680664,737.8980712890625
cmapss_three_baseline,3,32.0,0.7,autoencoder,15.603663444519043,12.383060455322266,865.275146484375
cmapss_three_baseline,3,32.0,0.7,autoencoder,16.302724838256836,12.917088508605957,756.6771240234375
cmapss_three_baseline,3,32.0,0.7,autoencoder,15.534028053283691,13.674233436584473,1001.2627563476562
cmapss_three_baseline,3,32.0,0.7,autoencoder,14.337478637695312,12.451292037963867,492.45611572265625
cmapss_three_baseline,3,32.0,0.7,autoencoder,16.401195526123047,13.680585861206055,2720.453369140625
cmapss_three_baseline,3,32.0,0.7,autoencoder,14.479193687438965,12.305801391601562,584.5035400390625
cmapss_three_baseline,3,32.0,0.7,autoencoder,15.213032722473145,13.162738800048828,681.2637329101562
cmapss_three_baseline,3,80.0,0.7,autoencoder,14.347440719604492,11.659741401672363,940.5287475585938
cmapss_three_baseline,3,80.0,0.7,autoencoder,12.942949295043945,11.660298347473145,402.26123046875
